File name,Date,Sample ID,Replicate number,Mouse ID,Sex,Age,Genotype,Stress-relaxation 60s,Rate of change of stress 60s,S60 clamped,Hysteresis strain energy per unit volume,Hysteresis %,Average diameter (um),C.s.a (um squared),C.s.a (mm squared),Sample length (mm),Failure force (N) - corrected,Failure stress (MPa) - corrected,Failure strain (%) - corrected,Failure extension (mm) - corrected,Max modulus (sliding window),Stress at max modulus (sliding window),Strain at max modulus (sliding window),Time at max modulus (s),Force at max modulus (N),Displacement at max modulus (mm),Max modulus fit R2,Max modulus fit intercept (MPa),Max modulus fit n points,SNR preconditioning,SNR hold,SNR failure,SNR preconditioning pass,SNR hold pass,SNR failure pass,Residual preconditioning,Residual hold,Residual failure,Residual preconditioning pass,Residual hold pass,Residual failure pass,Range preconditioning,Range hold,Range failure,Range preconditioning pass,Range hold pass,Range failure pass,Preconditioning pass,Hold pass,Failure pass,Force-Time plot,Force-Extension plot
210430 MRC Sample D7Data.csv,30.04.2021,D,7,33.1,M,52wks,Tm1b Het,100,-0.002244594729,True,0.08665550376,68.12863974,104.2516667,8536.029261,0.008536029,14.001,0.214,25.07020536,17.29876437,2.422,440.3346573,9.606340372,0.08770802086,797.65,0.092,1.228,0.8038895995,-28.49785646,181,2.134342971,0.6660741146,31.51274344,False,False,True,0.09639558395,0.243529581,0.021547753,False,False,True,0.061,0.025,0.224,True,True,True,False,False,True,results/plots/210430_Sample_D7_force_time.png,results/plots/210430_Sample_D7_force_extension.png
210430 MRC Sample D8Data.csv,30.04.2021,D,8,33.1,M,52wks,Tm1b Het,94.98359565,-0.05274603009,False,0.09381210113,61.99052444,109.9156667,9488.751615,0.009488752,14,0.27,28.45474305,11.37857143,1.593,462.724632,15.07047502,0.064,793.39,0.153,0.896,0.8041605414,-15.827321,179,17.72971589,4.90797673,41.42087081,True,True,True,0.06975641026,0.1420559901,0.01786868433,True,False,True,0.081,0.041,0.28,True,True,True,True,False,True,results/plots/210430_Sample_D8_force_time.png,results/plots/210430_Sample_D8_force_extension.png
210430 MRC Sample D9Data.csv,30.04.2021,D,9,33.1,M,52wks,Tm1b Het,100,-0.01307630003,True,0.05780300074,66.07169354,128.361,12940.64922,0.012940649,14.001,0.183,14.14148549,11.94914649,1.673,283.865062,1.545517539,0.02514106135,786.42,0.025,0.352,0.7992160802,-5.507750997,125,1.951464517,1.431874626,26.08046015,False,False,True,0.09648208073,0.2449957155,0.02633689738,False,False,True,0.061,0.025,0.188,True,True,True,False,False,True,results/plots/210430_Sample_D9_force_time.png,results/plots/210430_Sample_D9_force_extension.png
210506 MRC Sample A1Data.csv,06.05.2021,A,1,57.1,M,52wks,Tm1b Wt,20.06600725,-0.02915492635,False,0.08216842974,30.93791641,143.67,16211.4576,0.016211458,14,0.451,27.81982965,9.242857143,1.294,546.0838735,7.217117671,0.02228571429,785.85,0.107,0.312,0.9382590656,-4.99529071,180,19.89234868,22.98236075,64.36449019,True,True,True,0.01768504304,0.02872256113,0.01244246512,True,True,True,0.253,0.162,0.451,True,True,True,True,True,True,results/plots/210506_Sample_A1_force_time.png,results/plots/210506_Sample_A1_force_extension.png
210506 MRC Sample A10Data.csv,06.05.2021,A,10,57.1,M,52wks,Tm1b Wt,24.95231291,-0.04529959632,False,0.1310941612,40.28581365,137.653,14881.99804,0.014881998,14,0.704,47.30547605,16.37857143,2.293,671.1023158,16.32845267,0.03435714286,788.07,0.284,0.481,0.9585619998,-6.404315767,180,68.21413478,25.54452049,119.6745552,True,True,True,0.01715559483,0.02843180167,0.008338680902,True,True,True,0.278,0.182,0.755,True,True,True,True,True,True,results/plots/210506_Sample_A10_force_time.png,results/plots/210506_Sample_A10_force_extension.png
210506 MRC Sample A2Data.csv,06.05.2021,A,2,57.1,M,52wks,Tm1b Wt,2.149714915,-0.00154744624,False,0.04660285804,38.11938021,114.5473333,10305.28122,0.010305281,14.001,0.112,10.86821407,4.335404614,0.607,319.2400187,1.940752513,0.00878508678,783.42,0.015,0.123,0.7765720768,-0.8311608481,125,6.97817838,6.634511904,15.99047924,True,True,True,0.06850063765,0.09110415591,0.04909820451,True,False,True,0.081,0.061,0.117,True,True,True,True,False,True,results/plots/210506_Sample_A2_force_time.png,results/plots/210506_Sample_A2_force_extension.png
210506 MRC Sample A3Data.csv,06.05.2021,A,3,57.1,M,52wks,Tm1b Wt,6.751042886,-0.008523844253,False,0.04115717447,40.63303383,156.252,19175.25073,0.019175251,14,0.588,30.66452689,10.35,1.449,428.76051,14.55000511,0.04607142857,790.13,0.269,0.645,0.9318047609,-4.987320512,180,75.16262478,23.70435414,94.94914968,True,True,True,0.03358324335,0.03471803279,0.02817577946,True,True,True,0.157,0.157,0.588,True,True,True,True,True,True,results/plots/210506_Sample_A3_force_time.png,results/plots/210506_Sample_A3_force_extension.png
210506 MRC Sample A4Data.csv,06.05.2021,A,4,57.1,M,52wks,Tm1b Wt,3.615424737,-0.00567094578,False,0.0486920614,27.36274896,148.0433333,17213.43688,0.017213437,14,0.604,35.08886691,8.557142857,1.198,566.1591803,12.37405406,0.02678571429,786.66,0.223,0.375,0.9193147474,-3.309375405,181,20.09976523,113.0326996,132.5452416,True,True,True,0.01934726597,0.01936601593,0.02132059757,True,True,True,0.208,0.208,0.624,True,True,True,True,True,True,results/plots/210506_Sample_A4_force_time.png,results/plots/210506_Sample_A4_force_extension.png
210506 MRC Sample A5Data.csv,06.05.2021,A,5,57.1,M,52wks,Tm1b Wt,2.856197275,-0.003038270262,False,0.05544108765,42.05102522,120.3736667,11380.27773,0.011380278,14,0.486,42.70545939,11.87142857,1.662,624.0175207,6.238863409,0.02578571429,786.48,0.102,0.361,0.9183469697,-9.456041495,181,9.706592578,24.68462386,220.0065038,True,True,True,0.03515221772,0.04823530273,0.02365368615,True,True,True,0.102,0.092,0.502,True,True,True,True,True,True,results/plots/210506_Sample_A5_force_time.png,results/plots/210506_Sample_A5_force_extension.png
210506 MRC Sample A6Data.csv,06.05.2021,A,6,57.1,M,52wks,Tm1b Wt,47.11499975,-0.00306593311,False,0.1222840663,58.41784363,100.16,7879.134481,0.007879134,18.373,0.157,19.92604771,11.49512872,2.112,491.4885152,3.172937533,0.02721384641,786.74,0.015,0.5,0.8200390782,-10.08398968,157,10.98054885,0.977982588,21.60490494,True,False,True,0.07237801095,0.2474395116,0.02857901947,True,False,True,0.081,0.025,0.157,True,True,True,True,False,True,results/plots/210506_Sample_A6_force_time.png,results/plots/210506_Sample_A6_force_extension.png
210506 MRC Sample A7Data.csv,06.05.2021,A,7,57.1,M,52wks,Tm1b Wt,81.01326244,-0.02362917114,False,0.06291595126,68.76468071,116.3186667,10626.46246,0.010626462,14,0.051,4.799339611,5.928571429,0.83,255.5929085,2.352617456,0.0275,786.84,0.025,0.385,0.6358071278,-5.11749564,102,1.150008163,3.178531761,5.843072869,False,True,True,0.1463630647,0.1450017197,0.07153709164,False,False,True,0.041,0.041,0.061,True,True,True,False,False,True,results/plots/210506_Sample_A7_force_time.png,results/plots/210506_Sample_A7_force_extension.png
210506 MRC Sample A8Data.csv,06.05.2021,A,8,57.1,M,52wks,Tm1b Wt,86.73918667,-0.01442817862,False,0.07639400153,47.14945533,112.0193333,9855.436147,0.009855436,14,0.243,24.65644341,15.01428571,2.102,414.0895619,5.073342265,0.04885714286,790.67,0.081,0.684,0.8322681331,-14.80494064,179,14.00551516,3.948117257,98.86588439,True,True,True,0.03486319256,0.0638044574,0.01543677703,True,True,True,0.102,0.041,0.254,True,True,True,True,True,True,results/plots/210506_Sample_A8_force_time.png,results/plots/210506_Sample_A8_force_extension.png
210506 MRC Sample A9Data.csv,06.05.2021,A,9,57.1,M,52wks,Tm1b Wt,11.17014875,-0.01156597121,False,0.09975245947,42.01833077,129.138,13097.78911,0.013097789,14,0.405,30.92124938,12.04285714,1.686,586.4826767,5.802506057,0.02428571429,786.26,0.107,0.34,0.9102207313,-8.454053497,181,11.52319397,56.73369178,280.0692034,True,True,True,0.02342546378,0.03057306791,0.01488278877,True,True,True,0.173,0.097,0.416,True,True,True,True,True,True,results/plots/210506_Sample_A9_force_time.png,results/plots/210506_Sample_A9_force_extension.png
210506 MRC Sample B1Data.csv,06.05.2021,B,1,59.2,M,52wks,Tm1b Wt,29.62372529,-0.03379675044,False,0.08567950246,47.71715164,144.503,16399.99095,0.016399991,14.001,0.41,25.00001372,14.34897507,2.009,471.0614296,4.329270669,0.02285551032,786,0.102,0.32,0.9065591012,-6.053271399,180,168.3465168,75.58515963,77.72763316,True,True,True,0.01196234384,0.02424297228,0.008442683753,True,True,True,0.304,0.127,0.431,True,True,True,True,True,True,results/plots/210506_Sample_B1_force_time.png,results/plots/210506_Sample_B1_force_extension.png
210506 MRC Sample B10Data.csv,06.05.2021,B,10,59.2,M,52wks,Tm1b Wt,100,-0.02154538599,True,0.08994243648,52.91830736,129.4126667,13153.56436,0.013153564,14.001,0.299,22.73148175,11.2206271,1.571,375.0155132,4.181376241,0.03499750018,788.13,0.025,0.49,0.8339206106,-9.556236646,181,16.56269484,2.384790235,59.07704729,True,False,True,0.03798318669,0.1390388359,0.01667641152,True,False,True,0.158,0.046,0.32,True,True,True,True,False,True,results/plots/210506_Sample_B10_force_time.png,results/plots/210506_Sample_B10_force_extension.png
210506 MRC Sample B2Data.csv,06.05.2021,B,2,59.2,M,52wks,Tm1b Wt,37.63140595,-0.003502233597,False,0.07803570313,53.53294316,152.507,18267.0929,0.018267093,14,0.243,13.30260923,12.75714286,1.786,225.3613309,3.558311112,0.03928571429,788.95,0.096,0.55,0.7976408511,-5.687508812,179,56.07356306,10.99666267,167.0500757,True,True,True,0.01984067805,0.09270786733,0.01400392189,True,False,True,0.137,0.036,0.249,True,True,True,True,False,True,results/plots/210506_Sample_B2_force_time.png,results/plots/210506_Sample_B2_force_extension.png
210506 MRC Sample B3Data.csv,06.05.2021,B,3,59.2,M,52wks,Tm1b Wt,8.094271483,-0.01168684042,False,0.09861126757,39.39360877,146.8106667,16927.97867,0.016927979,14,0.517,30.5411532,11.45,1.603,558.8575014,9.569955161,0.02528571429,786.43,0.223,0.354,0.936886439,-4.930022132,181,19.28060874,24.05412775,81.25131491,True,True,True,0.02194687649,0.02492209582,0.009863471318,True,True,True,0.233,0.192,0.553,True,True,True,True,True,True,results/plots/210506_Sample_B3_force_time.png,results/plots/210506_Sample_B3_force_extension.png
210506 MRC Sample B4Data.csv,06.05.2021,B,4,59.2,M,52wks,Tm1b Wt,29.8668471,-0.0006247612279,False,0.004171926645,7.44334334,139.2886667,15237.77105,0.015237771,14.001,0.04,2.625055856,8.520819941,1.193,92.91099237,0.6562639641,0.07735161774,795.79,0.041,1.083,0.5962385834,-6.366539881,164,0.6314472328,1.038126074,14.72877337,False,False,True,0.09372400123,0.1233382273,0.06702651363,False,False,True,0.036,0.021,0.056,True,True,True,False,False,True,results/plots/210506_Sample_B4_force_time.png,results/plots/210506_Sample_B4_force_extension.png
210506 MRC Sample B5Data.csv,06.05.2021,B,5,59.2,M,52wks,Tm1b Wt,20.75605731,-0.008225288023,False,0.101746375,48.50062815,137.4566667,14839.57618,0.014839576,14.001,0.405,27.29188489,13.52046282,1.893,417.196999,15.36432038,0.07920862796,796.12,0.259,1.109,0.8229825498,-17.33559491,118,63.13028226,26.14240889,275.0635671,True,True,True,0.02051841358,0.08247045423,0.01147347216,True,False,True,0.173,0.051,0.405,True,True,True,True,False,True,results/plots/210506_Sample_B5_force_time.png,results/plots/210506_Sample_B5_force_extension.png
210506 MRC Sample B6Data.csv,06.05.2021,B,6,59.2,M,52wks,Tm1b Wt,27.91149369,-0.005282705008,False,0.07049014524,59.79442609,105.462,8735.38172,0.008735382,14,0.116,13.27932768,11.94285714,1.672,359.9601805,5.151463325,0.0705,794.51,0.076,0.987,0.815601601,-19.44969105,158,8.64979436,7.466911449,75.53109406,True,True,True,0.04872523516,0.1242570107,0.03174505791,True,False,True,0.056,0.031,0.122,True,True,True,True,False,True,results/plots/210506_Sample_B6_force_time.png,results/plots/210506_Sample_B6_force_extension.png
210506 MRC Sample B7Data.csv,06.05.2021,B,7,59.2,M,52wks,Tm1b Wt,100,0.01858634916,True,0.09403614407,53.67939601,90.907,6490.595335,0.006490595,14,0.035,5.392417798,9.75,1.365,170.3208339,0.7703453998,0.05285714286,791.39,-0.02,0.74,0.146875767,-8.025886466,67,5.153387101,0.6188620803,4.259517583,True,False,True,0.09911530268,0.1519335379,0.08489796618,False,False,False,0.061,0.041,0.061,True,True,True,False,False,False,results/plots/210506_Sample_B7_force_time.png,results/plots/210506_Sample_B7_force_extension.png
210506 MRC Sample B9Data.csv,06.05.2021,B,9,59.2,M,52wks,Tm1b Wt,20.05065281,-0.02981980141,False,0.05246227554,29.40707864,102.143,8194.210188,0.00819421,14,0.197,24.04136579,7.028571429,0.984,628.5691431,8.542617287,0.02235714286,785.91,0.025,0.313,0.8012867556,-6.613848615,181,7.437070618,16.78349537,45.04096987,True,True,True,0.05179359565,0.04954525209,0.02657754106,True,True,True,0.107,0.087,0.203,True,True,True,True,True,True,results/plots/210506_Sample_B9_force_time.png,results/plots/210506_Sample_B9_force_extension.png
210506 MRC Sample C1Data.csv,06.05.2021,C,1,61.2,M,52wks,Tm1b Wt,-11.06067694,0.001599032113,False,0.05104753958,42.91199569,151.4493333,18014.59957,0.0180146,14,0.157,8.715153265,10.43571429,1.461,248.6088877,3.330631821,0.049,790.7,0.015,0.686,0.8375939787,-8.928034005,179,11.3853784,10.12317758,63.27345983,True,True,True,0.04690146289,0.1065074389,0.02332256807,True,False,True,0.117,0.046,0.173,True,True,True,True,False,True,results/plots/210506_Sample_C1_force_time.png,results/plots/210506_Sample_C1_force_extension.png
210506 MRC Sample C10Data.csv,06.05.2021,C,10,61.2,M,52wks,Tm1b Wt,100,-2.408762902e-17,True,0.03228590569,41.67444933,135.4216667,14403.43876,0.014403439,14.001,0.122,8.470199374,12.97050211,1.816,247.806846,2.499403094,0.05235340333,791.29,-0.015,0.733,0.8014574567,-11.02544511,181,1.625297951,0.7935772359,72.89452348,False,False,True,0.04519843201,0.07564866684,0.03356749629,True,True,True,0.066,0.021,0.132,True,True,True,True,True,True,results/plots/210506_Sample_C10_force_time.png,results/plots/210506_Sample_C10_force_extension.png
210506 MRC Sample C2Data.csv,06.05.2021,C,2,61.2,M,52wks,Tm1b Wt,-21.62012415,0.004734974617,False,0.06443318456,39.03780016,139.9813333,15389.69925,0.015389699,14,0.401,26.05639006,14.64285714,2.05,319.1453838,8.902058448,0.06378571429,793.36,0.086,0.893,0.8401515701,-11.13418685,179,10.95524439,19.68485059,271.1604506,True,True,True,0.02477678111,0.07315546438,0.01134710694,True,True,True,0.147,0.056,0.406,True,True,True,True,True,True,results/plots/210506_Sample_C2_force_time.png,results/plots/210506_Sample_C2_force_extension.png
210506 MRC Sample C3Data.csv,06.05.2021,C,3,61.2,M,52wks,Tm1b Wt,68.07862875,-0.03376598669,False,0.1601387462,46.42177097,118.877,11099.04353,0.011099044,14,0.32,28.83131196,14.35714286,2.01,417.5454048,6.396947341,0.03657142857,788.43,0.02,0.512,0.7811244404,-9.317660589,179,11.56053412,26.73388906,217.9909191,True,True,True,0.0233766597,0.07603666014,0.01477870602,True,True,True,0.193,0.061,0.325,True,True,True,True,True,True,results/plots/210506_Sample_C3_force_time.png,results/plots/210506_Sample_C3_force_extension.png
210506 MRC Sample C4Data.csv,06.05.2021,C,4,61.2,M,52wks,Tm1b Wt,100,0.007300666769,True,0.1593794545,60.08302834,138.1316667,14985.67762,0.014985678,14.001,0.061,4.070553231,5.263909721,0.737,155.1362474,0.6673038083,0.02749803585,786.84,-0.02,0.385,0.7722566086,-3.508474378,106,0.7300365677,2.320826805,7.839288786,False,False,True,0.03307203338,0.1467846604,0.05950743573,True,False,True,0.163,0.041,0.082,True,True,True,True,False,True,results/plots/210506_Sample_C4_force_time.png,results/plots/210506_Sample_C4_force_extension.png
210506 MRC Sample C5Data.csv,06.05.2021,C,5,61.2,M,52wks,Tm1b Wt,75.22635199,-0.02813644894,False,0.1049028523,52.45129631,153.2076667,18435.3284,0.018435328,14.001,0.426,23.10780692,16.21312763,2.27,292.6252104,3.851301154,0.03299764303,787.83,0.02,0.462,0.8603666439,-6.035818309,180,19.36433187,28.66302492,287.7443531,True,True,True,0.01899429467,0.06849073299,0.01202506191,True,True,True,0.213,0.066,0.431,True,True,True,True,True,True,results/plots/210506_Sample_C5_force_time.png,results/plots/210506_Sample_C5_force_extension.png
210506 MRC Sample C6Data.csv,06.05.2021,C,6,61.2,M,52wks,Tm1b Wt,6.744107927,-0.001584076916,False,0.01884191549,26.22083428,124.1076667,12097.26245,0.012097262,14.001,0.076,6.282413326,9.87072352,1.382,338.6671589,3.30653333,0.07563745447,795.43,0.015,1.059,0.5921212355,-22.09364543,89,1.488949506,2.937096558,9.118374538,False,False,True,0.09650265712,0.1493975396,0.04614042967,False,False,True,0.056,0.041,0.102,True,True,True,False,False,True,results/plots/210506_Sample_C6_force_time.png,results/plots/210506_Sample_C6_force_extension.png
210506 MRC Sample C7Data.csv,06.05.2021,C,7,61.2,M,52wks,Tm1b Wt,99.40485514,-0.004174285125,False,0.01370405545,28.80016842,154.291,18696.96302,0.018696963,14.001,0.102,5.455431452,9.449325048,1.323,184.4244987,1.658023284,0.05021069924,790.87,-0.02,0.703,0.7375372771,-7.808694075,180,0.6838638261,3.661195747,47.41247638,False,True,True,0.04932274178,0.04075014671,0.02311135819,True,True,True,0.056,0.041,0.117,True,True,True,True,True,True,results/plots/210506_Sample_C7_force_time.png,results/plots/210506_Sample_C7_force_extension.png
210506 MRC Sample C8Data.csv,06.05.2021,C,8,61.2,M,52wks,Tm1b Wt,97.19933752,-0.001650555109,False,0.2155773935,76.44799288,108.854,9306.334668,0.009306335,14.001,0.006,0.6447221167,3.971144918,0.556,0,0,0,781.41,-0.051,0,,0,96,0.5777221002,0.8072197615,1.235322727,False,False,False,0.01773917304,0.0859968756,0.1144025662,True,False,False,0.142,0.02,0.016,True,True,True,True,False,False,results/plots/210506_Sample_C8_force_time.png,results/plots/210506_Sample_C8_force_extension.png
210506 MRC Sample C9Data.csv,06.05.2021,C,9,61.2,M,52wks,Tm1b Wt,87.69697328,-0.03818995781,False,0.06815096738,39.32101984,106.9686667,8986.757993,0.008986758,15.602,0.32,35.60794671,15.80566594,2.466,574.3690673,7.900513177,0.05274964748,791.38,0.02,0.823,0.842844865,-22.75766995,181,6.18442893,8.468811995,80.78761122,True,True,True,0.02975648568,0.05506889694,0.01188117022,True,True,True,0.117,0.051,0.335,True,True,True,True,True,True,results/plots/210506_Sample_C9_force_time.png,results/plots/210506_Sample_C9_force_extension.png
210506 MRC Sample D1Data.csv,06.05.2021,D,1,36.1,M,52wks,Tm1b Het,7.657357461,-0.001502932385,False,0.004360999744,12.16416102,173.646,23682.05845,0.023682058,14.001,0.365,15.41251187,15.2346261,2.133,210.4070961,6.207230807,0.05542461253,791.85,0.096,0.776,0.843948362,-5.633921762,180,3.180928822,5.363469716,100.7744661,True,True,True,0.08101239526,0.1019794941,0.02084049367,False,False,True,0.071,0.046,0.37,True,True,True,False,False,True,results/plots/210506_Sample_D1_force_time.png,results/plots/210506_Sample_D1_force_extension.png
210506 MRC Sample D10Data.csv,06.05.2021,D,10,36.1,M,52wks,Tm1b Het,6.093320145,-0.004860881612,False,0.05067573772,30.9394008,118.9046667,11104.21038,0.01110421,14,0.487,43.85723973,15.01428571,2.102,506.7360774,6.393971296,0.02692857143,786.73,0.02,0.377,0.8664162588,-7.66681817,181,10.10186478,27.01662108,333.1308843,True,True,True,0.02578849688,0.05884203768,0.007337703589,True,True,True,0.132,0.076,0.502,True,True,True,True,True,True,results/plots/210506_Sample_D10_force_time.png,results/plots/210506_Sample_D10_force_extension.png
210506 MRC Sample D2Data.csv,06.05.2021,D,2,36.1,M,52wks,Tm1b Het,21.72609179,-0.007148405674,False,0.01177662631,20.11619178,133.0233333,13897.78324,0.013897783,14.001,0.203,14.60664625,18.62009856,2.607,300.6954164,5.108728493,0.09506463824,798.98,0.02,1.331,0.8240106869,-23.80044422,181,1.923287306,6.448668807,30.37231918,False,True,True,0.113517224,0.1148979193,0.02235212714,False,False,True,0.051,0.046,0.203,True,True,True,False,False,True,results/plots/210506_Sample_D2_force_time.png,results/plots/210506_Sample_D2_force_extension.png
210506 MRC Sample D3Data.csv,06.05.2021,D,3,36.1,M,52wks,Tm1b Het,39.40868707,-0.0004055922698,False,0.02863394833,49.67242154,133.9003333,14081.63871,0.014081639,14.001,0.097,6.888402692,17.60588529,2.465,216.3332386,0.4260867645,0.02806942361,786.94,-0.045,0.393,0.5090064116,-5.64047533,81,19.50026278,0.9652322561,36.73719328,True,False,True,0.04659976135,0.130595323,0.03947956749,True,False,True,0.056,0.015,0.107,True,True,True,True,False,True,results/plots/210506_Sample_D3_force_time.png,results/plots/210506_Sample_D3_force_extension.png
